time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,436.472,33.284,-152.340,0.340,4,1.000,5,0.529,1.000,0.000,-0.163
0.040,436.471,33.283,-152.354,0.678,4,1.000,5,0.528,1.000,0.000,-0.163
0.060,436.469,33.281,-152.374,1.013,4,1.000,5,0.526,1.000,0.000,-0.163
0.080,436.468,33.278,-152.401,1.346,4,1.000,5,0.523,1.000,0.000,-0.163
0.100,436.465,33.276,-152.434,1.677,4,1.000,5,0.521,1.000,0.000,-0.163
0.120,436.463,33.273,-152.474,2.006,4,1.000,5,0.518,1.000,0.000,-0.163
0.140,436.459,33.270,-152.521,2.333,4,1.000,5,0.515,1.000,0.000,-0.163
0.160,436.456,33.267,-152.574,2.658,4,1.000,5,0.512,1.000,0.000,-0.162
0.180,436.452,33.265,-152.633,2.981,4,1.000,5,0.510,1.000,0.000,-0.161
0.200,436.448,33.262,-152.699,3.301,4,1.000,5,0.507,1.000,0.000,-0.159
0.220,436.443,33.260,-152.771,3.620,4,1.000,5,0.505,1.000,0.000,-0.158
0.240,436.438,33.258,-152.850,3.936,4,1.000,5,0.503,1.000,0.000,-0.156
0.260,436.433,33.256,-152.935,4.251,4,1.000,5,0.501,1.000,0.000,-0.153
0.280,436.427,33.254,-153.026,4.563,4,1.000,5,0.499,1.000,0.000,-0.151
0.300,436.422,33.253,-153.123,4.873,4,1.000,5,0.498,1.000,0.000,-0.148
0.320,436.416,33.252,-153.227,5.181,4,1.000,5,0.497,1.000,0.000,-0.145
0.340,436.410,33.251,-153.336,5.487,4,1.000,6,0.496,1.000,0.000,-0.153
0.360,436.405,33.250,-153.452,5.792,4,1.000,6,0.495,1.000,0.000,-0.149
0.380,436.399,33.250,-153.573,6.047,4,1.000,6,0.495,0.846,0.000,-0.144
0.400,436.394,33.249,-153.698,6.246,4,1.000,6,0.495,0.667,0.000,-0.140
0.420,436.389,33.249,-153.826,6.403,4,1.000,6,0.494,0.528,0.000,-0.135
0.440,436.384,33.249,-153.956,6.526,4,1.000,6,0.494,0.418,0.000,-0.129
0.460,436.380,33.249,-154.089,6.622,4,1.000,6,0.495,0.332,0.000,-0.124
0.480,436.376,33.250,-154.222,6.698,4,1.000,6,0.495,0.264,0.000,-0.119
0.500,436.372,33.250,-154.358,6.759,4,1.000,6,0.495,0.211,0.000,-0.114
0.520,436.369,33.250,-154.494,6.806,4,1.000,6,0.496,0.169,0.000,-0.108
0.540,436.367,33.251,-154.631,6.843,4,1.000,6,0.496,0.136,0.000,-0.103
0.560,436.365,33.251,-154.768,6.873,4,1.000,6,0.496,0.110,0.000,-0.098
0.580,436.364,33.252,-154.906,6.896,4,1.000,7,0.497,0.089,0.000,-0.092
0.600,436.363,33.252,-155.044,6.915,4,1.000,7,0.497,0.073,0.000,-0.086
0.620,436.363,33.252,-155.183,6.929,4,1.000,7,0.498,0.060,0.000,-0.081
0.640,436.363,33.253,-155.321,6.879,4,1.000,7,0.498,0.049,0.000,-0.076
0.660,436.364,33.253,-155.459,6.901,4,1.000,7,0.498,0.085,0.000,-0.072
0.680,436.366,33.253,-155.597,6.918,4,1.000,7,0.499,0.069,0.000,-0.067
0.700,436.368,33.254,-155.736,6.932,4,1.000,7,0.499,0.057,0.000,-0.063
0.720,436.370,33.254,-155.873,6.881,4,1.000,7,0.499,0.047,0.000,-0.059
0.740,436.373,33.254,-156.011,6.903,4,1.000,7,0.499,0.083,0.000,-0.056
0.760,436.376,33.254,-156.150,6.920,4,1.000,7,0.499,0.068,0.000,-0.053
0.780,436.380,33.254,-156.288,6.934,4,1.000,7,0.500,0.056,0.000,-0.050
0.800,436.384,33.254,-156.426,6.882,4,1.000,7,0.500,0.046,0.000,-0.047
0.820,436.388,33.254,-156.564,6.904,4,1.000,7,0.500,0.082,0.000,-0.044
0.840,436.393,33.255,-156.702,6.921,4,1.000,8,0.500,0.067,0.000,-0.029
0.860,436.398,33.255,-156.841,6.935,4,1.000,8,0.500,0.055,0.000,-0.026
0.880,436.404,33.255,-156.978,6.883,4,1.000,8,0.500,0.046,0.000,-0.024
0.900,436.409,33.255,-157.116,6.905,4,1.000,8,0.500,0.082,0.000,-0.022
0.920,436.415,33.254,-157.255,6.922,4,1.000,8,0.500,0.067,0.000,-0.020
0.940,436.422,33.254,-157.393,6.935,4,1.000,8,0.500,0.055,0.000,-0.018
0.960,436.428,33.254,-157.531,6.883,4,1.000,8,0.500,0.045,0.000,-0.017
0.980,436.435,33.254,-157.669,6.905,4,1.000,8,0.500,0.082,0.000,-0.016
1.000,436.442,33.254,-157.807,6.922,4,1.000,8,0.499,0.066,0.000,-0.014
1.020,436.449,33.254,-157.946,6.935,4,1.000,8,0.499,0.055,0.000,-0.013
1.040,436.456,33.254,-158.083,6.884,4,1.000,8,0.499,0.045,0.000,-0.012
1.060,436.463,33.254,-158.221,6.905,4,1.000,8,0.499,0.081,0.000,-0.012
1.080,436.471,33.254,-158.359,6.922,4,1.000,9,0.499,0.066,0.000,0.006
1.100,436.478,33.254,-158.498,6.936,4,1.000,9,0.499,0.054,0.000,0.007
1.120,436.486,33.254,-158.635,6.884,4,1.000,9,0.499,0.045,0.000,0.008
1.140,436.494,33.254,-158.773,6.905,4,1.000,9,0.499,0.081,0.000,0.008
1.160,436.502,33.254,-158.911,6.922,4,1.000,9,0.499,0.066,0.000,0.008
1.180,436.510,33.254,-159.050,6.936,4,1.000,9,0.499,0.054,0.000,0.008
1.200,436.517,33.254,-159.187,6.884,4,1.000,9,0.499,0.045,0.000,0.008
