time,x,y,z,speed,grounded,nextGate,misses,penalty
0.000,-623.452,7.564,-359.962,0.000,4,11,0,0
0.100,-623.452,7.505,-359.962,0.000,0,11,0,0
0.200,-623.454,7.410,-359.861,1.676,4,11,0,0
0.300,-623.460,7.350,-359.596,3.297,4,11,0,0
0.401,-623.468,7.333,-359.172,4.866,4,11,0,0
0.501,-623.480,7.343,-358.595,6.383,4,11,0,0
0.601,-623.494,7.361,-357.868,7.852,4,11,0,0
0.701,-623.512,7.377,-356.997,9.274,4,11,0,0
0.802,-623.532,7.387,-355.987,10.651,4,11,0,0
0.902,-623.555,7.392,-354.842,11.984,4,11,0,0
1.002,-623.581,7.396,-353.566,13.274,4,11,0,0
1.102,-623.609,7.401,-352.164,14.523,4,11,0,0
1.202,-623.640,7.407,-350.639,15.732,4,11,0,0
1.302,-623.673,7.414,-348.995,16.903,4,11,0,0
1.403,-623.708,7.422,-347.237,18.036,4,11,0,0
1.503,-623.746,7.431,-345.368,19.133,4,11,0,0
1.604,-623.785,7.440,-343.391,20.196,4,11,0,0
1.704,-623.827,7.450,-341.310,21.224,4,11,0,0
1.804,-623.871,7.460,-339.128,22.219,4,11,0,0
1.904,-623.917,7.470,-336.848,23.183,4,11,0,0
2.004,-623.964,7.480,-334.474,24.116,4,11,0,0
2.104,-624.014,7.491,-332.009,25.019,4,11,0,0
2.205,-624.065,7.502,-329.455,25.893,4,11,0,0
2.305,-624.118,7.513,-326.815,26.740,4,11,0,0
2.406,-624.173,7.525,-324.092,27.559,4,11,0,0
2.506,-624.229,7.536,-321.289,28.353,4,11,0,0
2.606,-624.286,7.548,-318.408,29.121,4,11,0,0
2.707,-624.346,7.561,-315.452,29.865,4,11,0,0
2.807,-624.406,7.573,-312.423,30.584,4,11,0,0
2.907,-624.469,7.586,-309.323,31.281,4,11,0,0
3.008,-624.532,7.598,-306.155,31.956,4,11,0,0
3.108,-624.597,7.611,-302.920,32.609,4,11,0,0
3.208,-624.663,7.624,-299.622,33.242,4,11,0,0
3.308,-624.731,7.637,-296.262,33.854,4,11,0,0
3.408,-624.799,7.651,-292.841,34.447,4,11,0,0
3.508,-624.869,7.664,-289.368,34.901,4,11,0,0
3.608,-624.940,7.678,-285.860,35.198,4,11,0,0
3.709,-625.010,7.691,-282.329,35.394,4,11,0,0
3.809,-625.082,7.705,-278.782,35.525,4,11,0,0
3.909,-625.153,7.718,-275.225,35.613,4,11,0,0
4.009,-625.225,7.732,-271.660,35.672,4,11,0,0
4.109,-625.296,7.745,-268.091,35.712,4,11,0,0
4.209,-625.368,7.758,-264.519,35.739,4,11,0,0
4.309,-625.440,7.771,-260.945,35.757,4,11,0,0
4.409,-625.511,7.785,-257.369,35.769,4,11,0,0
4.510,-625.583,7.798,-253.792,35.778,4,11,0,0
4.610,-625.655,7.811,-250.215,35.784,4,11,0,0
4.710,-625.727,7.824,-246.637,35.787,4,11,0,0
4.810,-625.798,7.837,-243.059,35.790,4,11,0,0
4.910,-625.870,7.849,-239.481,35.792,4,11,0,0
5.011,-625.942,7.862,-235.902,35.793,4,11,0,0
5.111,-626.013,7.875,-232.323,35.794,4,11,0,0
5.211,-626.085,7.888,-228.745,35.795,4,11,0,0
5.311,-626.157,7.900,-225.166,35.795,4,11,0,0
5.412,-626.229,7.913,-221.587,35.795,4,11,0,0
5.512,-626.300,7.926,-218.008,35.795,4,11,0,0
