time,x,y,z,speed,grounded,nextGate,misses,penalty
0.000,-623.452,7.564,-359.962,0.000,4,11,0,0
0.100,-623.452,7.505,-359.962,0.000,0,11,0,0
0.200,-623.455,7.410,-359.855,1.776,4,11,0,0
0.301,-623.460,7.350,-359.574,3.494,4,11,0,0
0.401,-623.469,7.333,-359.125,5.159,4,11,0,0
0.501,-623.481,7.343,-358.512,6.771,4,11,0,0
0.601,-623.497,7.361,-357.742,8.332,4,11,0,0
0.701,-623.516,7.377,-356.817,9.845,4,11,0,0
0.801,-623.537,7.388,-355.745,11.311,4,11,0,0
0.902,-623.562,7.394,-354.528,12.731,4,11,0,0
1.002,-623.589,7.398,-353.173,14.108,4,11,0,0
1.102,-623.619,7.403,-351.682,15.441,4,11,0,0
1.202,-623.651,7.409,-350.060,16.733,4,11,0,0
1.303,-623.686,7.417,-348.312,17.985,4,11,0,0
1.403,-623.724,7.426,-346.441,19.198,4,11,0,0
1.503,-623.764,7.435,-344.450,20.373,4,11,0,0
1.604,-623.806,7.445,-342.345,21.511,4,11,0,0
1.704,-623.851,7.455,-340.128,22.615,4,11,0,0
1.804,-623.897,7.466,-337.802,23.684,4,11,0,0
1.904,-623.946,7.476,-335.372,24.720,4,11,0,0
2.004,-623.997,7.487,-332.840,25.723,4,11,0,0
2.104,-624.050,7.499,-330.210,26.696,4,11,0,0
2.204,-624.104,7.510,-327.484,27.638,4,11,0,0
2.305,-624.161,7.522,-324.666,28.551,4,11,0,0
2.405,-624.219,7.535,-321.758,29.435,4,11,0,0
2.505,-624.279,7.547,-318.763,30.293,4,11,0,0
2.605,-624.341,7.560,-315.685,31.123,4,11,0,0
2.705,-624.405,7.573,-312.525,31.928,4,11,0,0
2.806,-624.470,7.586,-309.286,32.708,4,11,0,0
2.906,-624.536,7.599,-305.970,33.463,4,11,0,0
3.006,-624.604,7.613,-302.580,34.195,4,11,0,0
3.106,-624.674,7.626,-299.119,34.905,4,11,0,0
3.207,-624.745,7.640,-295.588,35.592,4,11,0,0
3.307,-624.817,7.654,-291.989,36.258,4,11,0,0
3.407,-624.890,7.668,-288.325,36.903,4,11,0,0
3.507,-624.965,7.683,-284.598,37.528,4,11,0,0
3.607,-625.041,7.697,-280.809,38.134,4,11,0,0
3.708,-625.119,7.712,-276.961,38.721,4,11,0,0
3.808,-625.197,7.726,-273.056,39.290,4,11,0,0
3.908,-625.276,7.741,-269.094,39.841,4,11,0,0
4.008,-625.357,7.756,-265.079,40.375,4,11,0,0
4.109,-625.439,7.771,-261.011,40.892,4,11,0,0
4.209,-625.521,7.786,-256.893,41.394,4,11,0,0
4.309,-625.605,7.802,-252.725,41.879,4,11,0,0
4.409,-625.690,7.817,-248.509,42.350,4,11,0,0
4.509,-625.775,7.832,-244.248,42.806,4,11,0,0
4.609,-625.862,7.848,-239.941,43.248,4,11,0,0
4.710,-625.949,7.863,-235.592,43.676,4,11,0,0
4.810,-626.037,7.879,-231.200,44.091,4,11,0,0
4.910,-626.126,7.895,-226.768,44.493,4,11,0,0
5.010,-626.216,7.911,-222.296,44.882,4,11,0,0
5.110,-626.306,7.927,-217.786,45.260,4,11,0,0
5.210,-626.398,7.943,-213.239,45.625,4,11,0,0
5.310,-626.490,7.959,-208.656,45.980,4,11,0,0
5.411,-626.582,7.975,-204.038,46.323,4,11,0,0
5.511,-626.676,7.991,-199.387,46.656,4,11,0,0
