time,x,y,z,speed,grounded,nextGate,misses,penalty
0.000,-623.452,7.564,-359.962,0.000,4,11,0,0
0.100,-623.452,7.505,-359.962,0.000,0,11,0,0
0.200,-623.455,7.410,-359.855,1.776,4,11,0,0
0.300,-623.460,7.350,-359.574,3.494,4,11,0,0
0.400,-623.469,7.333,-359.125,5.159,4,11,0,0
0.501,-623.481,7.343,-358.512,6.771,4,11,0,0
0.601,-623.497,7.361,-357.742,8.332,4,11,0,0
0.701,-623.516,7.377,-356.817,9.845,4,11,0,0
0.801,-623.537,7.388,-355.745,11.311,4,11,0,0
0.901,-623.562,7.394,-354.528,12.731,4,11,0,0
1.001,-623.589,7.398,-353.173,14.108,4,11,0,0
1.101,-623.619,7.403,-351.682,15.441,4,11,0,0
1.201,-623.651,7.409,-350.060,16.733,4,11,0,0
1.301,-623.686,7.417,-348.312,17.985,4,11,0,0
1.402,-623.724,7.426,-346.441,19.198,4,11,0,0
1.503,-623.764,7.435,-344.450,20.373,4,11,0,0
1.603,-623.806,7.445,-342.345,21.511,4,11,0,0
1.703,-623.851,7.455,-340.128,22.615,4,11,0,0
1.803,-623.897,7.466,-337.802,23.684,4,11,0,0
1.903,-623.946,7.476,-335.372,24.720,4,11,0,0
2.003,-623.997,7.487,-332.840,25.723,4,11,0,0
2.103,-624.050,7.499,-330.210,26.696,4,11,0,0
2.203,-624.104,7.510,-327.484,27.638,4,11,0,0
2.303,-624.161,7.522,-324.666,28.551,4,11,0,0
2.403,-624.219,7.535,-321.758,29.435,4,11,0,0
2.503,-624.279,7.547,-318.763,30.293,4,11,0,0
2.603,-624.341,7.560,-315.685,31.123,4,11,0,0
2.703,-624.405,7.573,-312.525,31.928,4,11,0,0
2.803,-624.470,7.586,-309.286,32.708,4,11,0,0
2.903,-624.536,7.599,-305.970,33.463,4,11,0,0
3.004,-624.604,7.613,-302.580,34.195,4,11,0,0
3.104,-624.674,7.626,-299.120,34.863,4,11,0,0
3.204,-624.744,7.640,-295.609,35.263,4,11,0,0
3.304,-624.815,7.654,-292.068,35.495,4,11,0,0
3.404,-624.887,7.668,-288.511,35.631,4,11,0,0
3.504,-624.958,7.681,-284.943,35.712,4,11,0,0
3.604,-625.030,7.695,-281.370,35.760,4,11,0,0
3.704,-625.102,7.709,-277.793,35.788,4,11,0,0
3.804,-625.174,7.722,-274.214,35.805,4,11,0,0
3.904,-625.245,7.735,-270.633,35.816,4,11,0,0
4.004,-625.317,7.749,-267.052,35.822,4,11,0,0
4.104,-625.389,7.762,-263.470,35.825,4,11,0,0
4.204,-625.461,7.775,-259.888,35.828,4,11,0,0
4.304,-625.533,7.788,-256.306,35.829,4,11,0,0
4.404,-625.605,7.801,-252.724,35.830,4,11,0,0
4.504,-625.677,7.815,-249.142,35.830,4,11,0,0
4.604,-625.750,7.828,-245.560,35.831,4,11,0,0
4.704,-625.822,7.840,-241.977,35.831,4,11,0,0
4.804,-625.894,7.853,-238.395,35.831,4,11,0,0
4.904,-625.966,7.866,-234.813,35.831,4,11,0,0
5.004,-626.038,7.879,-231.230,35.831,4,11,0,0
5.104,-626.110,7.892,-227.648,35.831,4,11,0,0
5.204,-626.182,7.904,-224.065,35.831,4,11,0,0
5.304,-626.254,7.917,-220.483,35.831,4,11,0,0
5.404,-626.326,7.930,-216.901,35.831,4,11,0,0
5.504,-626.398,7.942,-213.318,35.831,4,11,0,0
