time,x,y,z,speed,grounded,nextGate,misses,penalty
0.000,-623.452,7.564,-359.962,0.000,4,11,0,0
0.100,-623.452,7.505,-359.962,0.000,0,11,0,0
0.200,-623.455,7.410,-359.855,1.775,4,11,0,0
0.301,-623.460,7.350,-359.574,3.494,4,11,0,0
0.401,-623.469,7.333,-359.125,5.159,4,11,0,0
0.501,-623.481,7.343,-358.512,6.771,4,11,0,0
0.601,-623.497,7.361,-357.742,8.332,4,11,0,0
0.701,-623.516,7.377,-356.817,9.845,4,11,0,0
0.801,-623.537,7.388,-355.745,11.311,4,11,0,0
0.901,-623.562,7.394,-354.528,12.731,4,11,0,0
1.001,-623.589,7.398,-353.173,14.108,4,11,0,0
1.101,-623.619,7.403,-351.682,15.441,4,11,0,0
1.202,-623.651,7.409,-350.060,16.733,4,11,0,0
1.302,-623.686,7.417,-348.312,17.985,4,11,0,0
1.403,-623.724,7.426,-346.441,19.198,4,11,0,0
1.503,-623.764,7.435,-344.450,20.373,4,11,0,0
1.603,-623.806,7.445,-342.345,21.511,4,11,0,0
1.703,-623.851,7.455,-340.128,22.615,4,11,0,0
1.803,-623.897,7.466,-337.802,23.684,4,11,0,0
1.903,-623.946,7.476,-335.372,24.720,4,11,0,0
2.003,-623.997,7.487,-332.840,25.723,4,11,0,0
2.103,-624.050,7.499,-330.210,26.696,4,11,0,0
2.203,-624.104,7.510,-327.484,27.638,4,11,0,0
2.303,-624.161,7.522,-324.666,28.551,4,11,0,0
2.403,-624.219,7.535,-321.758,29.435,4,11,0,0
2.503,-624.279,7.547,-318.763,30.293,4,11,0,0
2.603,-624.341,7.560,-315.685,31.123,4,11,0,0
2.703,-624.405,7.573,-312.525,31.928,4,11,0,0
2.803,-624.470,7.586,-309.286,32.708,4,11,0,0
2.903,-624.536,7.599,-305.970,33.463,4,11,0,0
3.003,-624.604,7.613,-302.580,34.195,4,11,0,0
3.103,-624.674,7.626,-299.120,34.852,4,11,0,0
3.203,-624.744,7.640,-295.609,35.256,4,11,0,0
3.303,-624.815,7.654,-292.069,35.491,4,11,0,0
3.403,-624.887,7.668,-288.512,35.629,4,11,0,0
3.503,-624.958,7.681,-284.944,35.710,4,11,0,0
3.603,-625.030,7.695,-281.371,35.759,4,11,0,0
3.703,-625.102,7.709,-277.794,35.788,4,11,0,0
3.803,-625.174,7.722,-274.215,35.805,4,11,0,0
3.903,-625.245,7.735,-270.634,35.815,4,11,0,0
4.003,-625.317,7.749,-267.053,35.822,4,11,0,0
4.103,-625.389,7.762,-263.471,35.825,4,11,0,0
4.203,-625.461,7.775,-259.889,35.828,4,11,0,0
4.303,-625.533,7.788,-256.307,35.829,4,11,0,0
4.403,-625.605,7.801,-252.725,35.830,4,11,0,0
4.503,-625.677,7.815,-249.143,35.830,4,11,0,0
4.603,-625.750,7.827,-245.561,35.831,4,11,0,0
4.703,-625.822,7.840,-241.978,35.831,4,11,0,0
4.803,-625.894,7.853,-238.396,35.831,4,11,0,0
4.903,-625.966,7.866,-234.814,35.831,4,11,0,0
5.004,-626.038,7.879,-231.231,35.831,4,11,0,0
5.104,-626.110,7.892,-227.649,35.831,4,11,0,0
5.205,-626.182,7.904,-224.066,35.831,4,11,0,0
5.305,-626.254,7.917,-220.484,35.831,4,11,0,0
5.405,-626.326,7.930,-216.902,35.831,4,11,0,0
5.505,-626.398,7.942,-213.319,35.831,4,11,0,0
