time,x,y,z,speed,grounded,nextGate,misses,penalty
0.000,-623.452,7.564,-359.962,0.000,4,11,0,0
0.100,-623.452,7.505,-359.962,0.000,0,11,0,0
0.200,-623.454,7.410,-359.861,1.676,4,11,0,0
0.300,-623.460,7.350,-359.596,3.297,4,11,0,0
0.400,-623.468,7.333,-359.172,4.866,4,11,0,0
0.500,-623.480,7.343,-358.595,6.383,4,11,0,0
0.600,-623.494,7.361,-357.868,7.852,4,11,0,0
0.700,-623.512,7.377,-356.997,9.274,4,11,0,0
0.800,-623.532,7.387,-355.987,10.651,4,11,0,0
0.900,-623.555,7.392,-354.842,11.984,4,11,0,0
1.017,-623.586,7.397,-353.296,13.527,4,11,0,0
1.117,-623.615,7.402,-351.868,14.768,4,11,0,0
1.217,-623.646,7.408,-350.319,15.970,4,11,0,0
1.317,-623.680,7.416,-348.653,17.133,4,11,0,0
1.418,-623.715,7.424,-346.872,18.259,4,11,0,0
1.519,-623.753,7.433,-344.981,19.349,4,11,0,0
1.619,-623.793,7.442,-342.983,20.404,4,11,0,0
1.719,-623.836,7.452,-340.881,21.425,4,11,0,0
1.819,-623.880,7.462,-338.680,22.414,4,11,0,0
1.919,-623.926,7.472,-336.381,23.372,4,11,0,0
2.019,-623.974,7.482,-333.988,24.299,4,11,0,0
2.120,-624.024,7.493,-331.505,25.196,4,11,0,0
2.220,-624.075,7.504,-328.934,26.065,4,11,0,0
2.320,-624.129,7.515,-326.277,26.906,4,11,0,0
2.436,-624.195,7.529,-322.980,27.880,4,11,0,0
2.553,-624.263,7.544,-319.570,28.817,4,11,0,0
2.670,-624.334,7.558,-316.049,29.718,4,11,0,0
2.786,-624.406,7.573,-312.423,30.584,4,11,0,0
2.903,-624.469,7.586,-309.323,31.281,4,11,0,0
3.020,-624.545,7.601,-305.513,32.088,4,11,0,0
3.136,-624.623,7.616,-301.609,32.865,4,11,0,0
3.236,-624.690,7.630,-298.285,33.489,4,11,0,0
3.353,-624.772,7.645,-294.216,34.212,4,11,0,0
3.470,-624.855,7.662,-290.065,34.847,4,11,0,0
3.570,-624.926,7.675,-286.560,35.181,4,11,0,0
3.686,-625.011,7.691,-282.321,35.428,4,11,0,0
3.803,-625.082,7.705,-278.771,35.555,4,11,0,0
3.920,-625.168,7.721,-274.498,35.649,4,11,0,0
4.020,-625.239,7.734,-270.931,35.699,4,11,0,0
4.120,-625.311,7.748,-267.359,35.732,4,11,0,0
4.220,-625.383,7.761,-263.786,35.754,4,11,0,0
4.320,-625.455,7.774,-260.210,35.768,4,11,0,0
4.437,-625.541,7.790,-255.918,35.779,4,11,0,0
4.539,-625.612,7.803,-252.340,35.784,4,11,0,0
4.642,-625.684,7.816,-248.763,35.788,4,11,0,0
4.742,-625.756,7.829,-245.184,35.791,4,11,0,0
4.842,-625.828,7.842,-241.606,35.792,4,11,0,0
4.943,-625.899,7.855,-238.027,35.794,4,11,0,0
5.043,-625.971,7.867,-234.449,35.794,4,11,0,0
5.143,-626.043,7.880,-230.870,35.795,4,11,0,0
5.259,-626.129,7.895,-226.575,35.795,4,11,0,0
5.376,-626.215,7.911,-222.281,35.795,4,11,0,0
5.477,-626.286,7.923,-218.702,35.796,4,11,0,0
5.577,-626.358,7.936,-215.123,35.796,4,11,0,0
5.679,-626.430,7.949,-211.544,35.796,4,11,0,0
5.792,-626.516,7.964,-207.250,35.796,4,11,0,0
