t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.700,487.933,1040.461,155.894,56.042,23.420,-11.101,3.398,20.358,0.290,0.000,-0.088,4,8.090,0.052,0.989,""
0.720,488.392,1040.236,155.961,56.448,23.420,-11.224,3.374,20.294,0.290,0.000,-0.086,4,8.472,0.051,0.989,""
0.740,488.860,1040.010,156.029,56.853,23.420,-11.345,3.357,20.229,0.290,0.000,-0.084,4,8.825,0.057,0.989,""
0.760,489.329,1039.781,156.096,57.256,23.420,-11.463,3.347,20.164,0.290,0.000,-0.082,4,9.141,0.049,0.989,""
0.780,489.798,1039.549,156.162,57.658,23.420,-11.579,3.342,20.099,0.290,0.000,-0.080,4,9.423,0.048,0.989,""
0.800,490.266,1039.315,156.229,58.059,23.421,-11.692,3.341,20.033,0.290,0.000,-0.078,4,9.657,0.028,0.989,""
0.820,490.724,1039.079,156.296,58.458,23.421,-11.803,3.344,19.967,0.290,0.000,-0.076,4,9.844,0.040,0.989,""
0.840,491.193,1038.841,156.363,58.857,23.422,-11.912,3.350,19.902,0.289,0.000,-0.073,4,9.988,0.040,0.989,""
0.860,491.662,1038.601,156.430,59.253,23.423,-12.018,3.358,19.837,0.289,0.000,-0.071,4,10.091,0.044,0.989,""
0.880,492.130,1038.359,156.498,59.649,23.424,-12.121,3.367,19.773,0.288,0.000,-0.069,4,10.159,0.049,0.989,""
0.900,492.589,1038.114,156.565,60.043,23.425,-12.223,3.377,19.710,0.288,0.000,-0.067,4,10.198,0.048,0.989,""
0.920,493.058,1037.868,156.633,60.436,23.426,-12.321,3.387,19.647,0.287,0.000,-0.065,4,10.199,0.051,0.989,""
0.940,493.527,1037.620,156.701,60.828,23.428,-12.418,3.397,19.586,0.287,0.000,-0.063,4,10.198,0.049,0.989,""
0.960,493.996,1037.370,156.769,61.219,23.429,-12.511,3.407,19.525,0.286,0.000,-0.061,4,10.184,0.052,0.989,""
0.980,494.464,1037.118,156.837,61.608,23.431,-12.603,3.416,19.466,0.285,0.000,-0.059,4,10.163,0.044,0.989,""
1.000,494.923,1036.864,156.906,61.997,23.432,-12.692,3.424,19.408,0.285,0.000,-0.057,4,10.116,0.054,0.989,""
1.020,495.392,1036.609,156.974,62.384,23.434,-12.779,3.431,19.351,0.284,0.000,-0.056,4,10.061,0.061,0.989,""
1.040,495.861,1036.352,157.043,62.770,23.435,-12.863,3.436,19.295,0.283,0.000,-0.054,4,9.993,0.054,0.989,""
1.060,496.330,1036.093,157.112,63.155,23.437,-12.945,3.441,19.241,0.282,0.000,-0.052,4,9.921,0.053,0.989,""
1.080,496.790,1035.832,157.181,63.539,23.438,-13.025,3.444,19.188,0.282,0.000,-0.050,4,9.859,0.053,0.989,""
1.100,497.258,1035.570,157.250,63.922,23.440,-13.103,3.446,19.136,0.281,0.000,-0.049,4,9.807,0.050,0.989,""
1.120,497.727,1035.307,157.319,64.303,23.441,-13.178,3.447,19.085,0.280,0.000,-0.047,4,9.751,0.042,0.989,""
1.140,498.196,1035.042,157.388,64.684,23.443,-13.251,3.446,19.036,0.279,0.000,-0.045,4,9.694,0.049,0.989,""
1.160,498.665,1034.776,157.457,65.064,23.445,-13.323,3.445,18.988,0.278,0.000,-0.044,4,9.632,0.038,0.989,""
1.180,499.126,1034.508,157.525,65.443,23.446,-13.392,3.442,18.942,0.278,0.000,-0.042,4,9.560,0.049,0.989,""
1.200,499.595,1034.239,157.594,65.821,23.448,-13.458,3.438,18.897,0.277,0.000,-0.041,4,9.496,0.046,0.989,""
1.220,500.064,1033.968,157.663,66.199,23.450,-13.523,3.432,18.853,0.276,0.000,-0.040,4,9.448,0.039,0.989,""
1.240,500.533,1033.697,157.731,66.575,23.451,-13.586,3.427,18.811,0.275,0.000,-0.038,4,9.412,0.038,0.989,""
1.260,500.994,1033.424,157.800,66.950,23.453,-13.647,3.420,18.769,0.274,0.000,-0.037,4,9.382,0.033,0.989,""
1.280,501.464,1033.150,157.868,67.325,23.455,-13.706,3.413,18.729,0.274,0.000,-0.036,4,9.356,0.042,0.989,""
1.300,501.933,1032.875,157.936,67.699,23.456,-13.763,3.406,18.690,0.273,0.000,-0.034,4,9.341,0.038,0.989,""
1.320,502.402,1032.598,158.004,68.072,23.458,-13.819,3.398,18.653,0.272,0.000,-0.033,4,9.321,0.035,0.989,""
1.340,502.871,1032.321,158.072,68.445,23.459,-13.872,3.390,18.616,0.271,0.000,-0.032,4,9.298,0.047,0.989,""
1.360,503.333,1032.042,158.140,68.817,23.461,-13.924,3.381,18.581,0.270,0.000,-0.031,4,9.281,0.043,0.989,""
1.380,503.803,1031.763,158.207,69.188,23.462,-13.974,3.373,18.546,0.270,0.000,-0.030,4,9.264,0.042,0.989,""
1.400,504.272,1031.483,158.274,69.558,23.464,-14.022,3.364,18.513,0.269,0.000,-0.029,4,9.256,0.050,0.990,""
1.420,504.741,1031.202,158.342,69.928,23.465,-14.069,3.355,18.481,0.268,0.000,-0.028,4,9.253,0.041,0.990,""
1.440,505.210,1030.919,158.408,70.297,23.467,-14.114,3.345,18.450,0.267,0.000,-0.027,4,9.246,0.040,0.990,""
1.460,505.673,1030.636,158.475,70.665,23.468,-14.158,3.336,18.419,0.267,0.000,-0.026,4,9.245,0.041,0.990,""
1.480,506.143,1030.352,158.542,71.033,23.470,-14.200,3.327,18.390,0.266,0.000,-0.026,4,9.244,0.038,0.990,""
1.500,506.612,1030.067,158.608,71.401,23.471,-14.241,3.318,18.362,0.265,0.000,-0.025,4,9.245,0.048,0.990,""
1.520,507.081,1029.782,158.674,71.768,23.472,-14.281,3.308,18.334,0.265,0.000,-0.024,4,9.255,0.043,0.990,""
1.540,507.546,1029.495,158.740,72.134,23.474,-14.319,3.299,18.307,0.264,0.000,-0.024,4,9.259,0.037,0.990,""
1.560,508.015,1029.208,158.806,72.500,23.475,-14.356,3.291,18.282,0.263,0.000,-0.023,4,9.265,0.046,0.990,""
1.580,508.485,1028.921,158.872,72.865,23.476,-14.392,3.282,18.257,0.262,0.000,-0.022,4,9.267,0.035,0.990,""
1.600,508.954,1028.632,158.937,73.230,23.478,-14.427,3.273,18.232,0.262,0.000,-0.022,4,9.266,0.035,0.990,""
1.620,509.424,1028.343,159.003,73.594,23.479,-14.461,3.264,18.209,0.261,0.000,-0.021,4,9.274,0.046,0.990,""
1.640,509.889,1028.053,159.068,73.958,23.480,-14.493,3.256,18.186,0.260,0.000,-0.021,4,9.282,0.043,0.990,""
1.660,510.358,1027.762,159.133,74.321,23.482,-14.525,3.247,18.164,0.260,0.000,-0.021,4,9.284,0.042,0.990,""
1.680,510.828,1027.471,159.197,74.684,23.483,-14.556,3.239,18.142,0.259,0.000,-0.020,4,9.298,0.063,0.990,""
1.700,511.298,1027.179,159.262,75.047,23.484,-14.585,3.231,18.121,0.259,0.000,-0.020,4,9.330,0.055,0.990,""
1.720,511.765,1026.887,159.327,75.409,23.485,-14.614,3.224,18.100,0.258,0.000,-0.019,4,9.365,0.057,0.990,""
1.740,512.235,1026.594,159.391,75.771,23.486,-14.642,3.218,18.080,0.257,0.000,-0.019,4,9.415,0.080,0.990,""
1.760,512.704,1026.301,159.455,76.132,23.488,-14.669,3.214,18.061,0.257,0.000,-0.019,4,9.495,0.060,0.990,""
1.780,513.174,1026.007,159.519,76.493,23.489,-14.696,3.211,18.041,0.256,0.000,-0.019,4,9.571,0.060,0.990,""
1.800,513.644,1025.713,159.584,76.854,23.490,-14.721,3.212,18.022,0.256,0.000,-0.019,4,9.749,0.118,0.990,""
1.820,514.115,1025.418,159.648,77.214,23.491,-14.745,3.217,18.002,0.255,0.000,-0.018,4,9.949,0.062,0.990,""
1.840,514.584,1025.123,159.713,77.573,23.491,-14.768,3.227,17.982,0.255,0.000,-0.018,4,10.206,0.090,0.990,""
1.860,515.054,1024.827,159.777,77.932,23.492,-14.790,3.243,17.962,0.254,0.000,-0.018,4,10.501,0.064,0.990,""
1.880,515.523,1024.531,159.843,78.291,23.492,-14.811,3.266,17.942,0.254,0.000,-0.018,4,10.830,0.011,0.990,""
1.900,515.993,1024.235,159.908,78.649,23.493,-14.831,3.294,17.920,0.254,0.000,-0.018,4,11.149,0.073,0.990,""
1.920,516.471,1023.938,159.975,79.007,23.493,-14.849,3.331,17.898,0.254,0.000,-0.018,4,11.560,0.064,0.990,""
1.940,516.940,1023.642,160.042,79.364,23.492,-14.866,3.377,17.875,0.254,0.000,-0.018,4,11.990,0.096,0.989,""
1.960,517.409,1023.344,160.111,79.720,23.492,-14.881,3.430,17.851,0.254,0.000,-0.018,4,12.369,0.149,0.989,""
1.980,517.878,1023.047,160.181,80.076,23.491,-14.896,3.492,17.826,0.254,0.000,-0.018,4,12.830,0.070,0.989,""
2.000,518.353,1022.750,160.252,80.432,23.490,-14.908,3.563,17.800,0.255,0.000,-0.018,4,13.243,0.193,0.988,""
2.020,518.822,1022.452,160.325,80.787,23.488,-14.920,3.640,17.773,0.255,0.000,-0.018,4,13.574,0.204,0.988,""
2.040,519.291,1022.154,160.399,81.141,23.486,-14.930,3.723,17.744,0.256,0.000,-0.018,4,13.889,0.245,0.988,""
2.060,519.760,1021.856,160.475,81.495,23.484,-14.939,3.812,17.715,0.257,0.000,-0.018,4,14.158,0.224,0.987,""
2.080,520.228,1021.557,160.553,81.848,23.482,-14.947,3.904,17.686,0.258,0.000,-0.018,4,14.341,0.249,0.987,""
2.100,520.705,1021.259,160.633,82.200,23.480,-14.954,4.000,17.655,0.259,0.000,-0.018,4,14.561,0.183,0.986,""
2.120,521.173,1020.961,160.715,82.552,23.477,-14.961,4.100,17.624,0.260,0.000,-0.018,4,14.703,0.280,0.986,""
2.140,521.642,1020.662,160.798,82.903,23.474,-14.966,4.200,17.592,0.262,0.000,-0.018,4,14.774,0.247,0.985,""
2.160,522.110,1020.363,160.884,83.254,23.471,-14.971,4.301,17.559,0.263,0.000,-0.018,4,14.780,0.328,0.985,""
2.180,522.578,1020.065,160.972,83.604,23.467,-14.976,4.399,17.527,0.265,0.000,-0.018,4,14.664,0.334,0.984,""
2.200,523.054,1019.766,161.062,83.953,23.464,-14.980,4.496,17.494,0.266,0.000,-0.018,4,14.604,0.279,0.984,""
2.220,523.522,1019.467,161.153,84.301,23.460,-14.984,4.592,17.461,0.268,0.000,-0.018,4,14.548,0.252,0.983,""
2.240,523.990,1019.168,161.247,84.649,23.456,-14.987,4.688,17.428,0.270,0.000,-0.019,4,14.504,0.217,0.983,""
2.260,524.459,1018.869,161.342,84.996,23.452,-14.991,4.782,17.395,0.272,0.000,-0.019,4,14.452,0.251,0.982,""
2.280,524.932,1018.570,161.440,85.343,23.447,-14.994,4.873,17.361,0.274,0.000,-0.019,4,14.310,0.324,0.982,""
2.300,525.400,1018.270,161.539,85.689,23.443,-14.997,4.960,17.328,0.276,0.000,-0.019,4,14.068,0.388,0.981,""
2.320,525.868,1017.971,161.639,86.034,23.438,-15.001,5.042,17.295,0.279,0.000,-0.019,4,13.861,0.253,0.981,""
2.340,526.336,1017.672,161.742,86.378,23.433,-15.005,5.122,17.262,0.281,0.000,-0.019,4,13.736,0.332,0.980,""
2.360,526.804,1017.372,161.845,86.722,23.428,-15.008,5.200,17.229,0.283,0.000,-0.019,4,13.589,0.234,0.979,""
2.380,527.277,1017.073,161.951,87.065,23.423,-15.012,5.277,17.196,0.286,0.000,-0.019,4,13.580,0.249,0.979,""
2.400,527.744,1016.773,162.057,87.408,23.418,-15.015,5.352,17.163,0.288,0.000,-0.019,4,13.474,0.313,0.978,""
2.420,528.211,1016.474,162.166,87.750,23.412,-15.019,5.423,17.129,0.291,0.000,-0.019,4,13.274,0.366,0.978,""
2.440,528.679,1016.174,162.275,88.091,23.406,-15.024,5.490,17.096,0.294,0.000,-0.019,4,13.090,0.339,0.977,""
2.460,529.146,1015.874,162.386,88.432,23.401,-15.028,5.555,17.064,0.297,0.000,-0.020,4,12.969,0.293,0.976,""
2.480,529.622,1015.574,162.498,88.772,23.395,-15.032,5.618,17.031,0.300,0.000,-0.020,4,12.847,0.282,0.976,""
2.500,530.089,1015.274,162.612,89.111,23.389,-15.037,5.681,16.998,0.303,0.000,-0.020,4,12.833,0.241,0.975,""
2.520,530.556,1014.974,162.726,89.449,23.383,-15.041,5.743,16.965,0.306,0.000,-0.020,4,12.785,0.307,0.974,""
2.540,531.023,1014.674,162.842,89.787,23.376,-15.046,5.802,16.932,0.309,0.000,-0.020,4,12.658,0.310,0.974,""
2.560,531.495,1014.373,162.959,90.125,23.370,-15.050,5.859,16.899,0.312,0.000,-0.020,4,12.570,0.321,0.973,""
2.580,531.962,1014.073,163.077,90.461,23.363,-15.055,5.915,16.866,0.315,0.000,-0.020,4,12.460,0.261,0.972,""
2.600,532.428,1013.772,163.196,90.797,23.357,-15.060,5.970,16.833,0.318,0.000,-0.020,4,12.462,0.249,0.972,""
2.620,532.895,1013.472,163.317,91.133,23.350,-15.065,6.026,16.800,0.322,0.000,-0.021,4,12.449,0.261,0.971,""
2.640,533.361,1013.171,163.438,91.467,23.344,-15.069,6.082,16.766,0.325,0.000,-0.021,4,12.471,0.263,0.970,""
2.660,533.833,1012.870,163.561,91.801,23.337,-15.074,6.137,16.733,0.328,0.000,-0.021,4,12.422,0.289,0.970,""
2.680,534.298,1012.569,163.684,92.135,23.331,-15.078,6.191,16.699,0.331,0.000,-0.022,4,12.393,0.299,0.969,""
2.700,534.764,1012.268,163.809,92.467,23.324,-15.083,6.244,16.665,0.335,0.000,-0.022,4,12.315,0.358,0.968,""
2.720,535.230,1011.967,163.935,92.799,23.317,-15.088,6.297,16.631,0.338,0.000,-0.022,4,12.305,0.220,0.968,""
2.740,535.695,1011.666,164.061,93.131,23.310,-15.093,6.351,16.597,0.341,0.000,-0.023,4,12.345,0.289,0.967,""
2.760,536.167,1011.365,164.189,93.461,23.303,-15.097,6.405,16.562,0.345,0.000,-0.023,4,12.341,0.237,0.966,""
2.780,536.632,1011.064,164.318,93.791,23.297,-15.102,6.460,16.527,0.348,0.000,-0.024,4,12.356,0.244,0.966,""
2.800,537.097,1010.762,164.448,94.121,23.290,-15.106,6.514,16.492,0.352,0.000,-0.024,4,12.380,0.260,0.965,""
2.820,537.562,1010.461,164.579,94.449,23.283,-15.111,6.568,16.456,0.355,0.000,-0.025,4,12.334,0.314,0.964,""
2.840,538.034,1010.159,164.712,94.777,23.276,-15.117,6.621,16.420,0.359,0.000,-0.025,4,12.271,0.306,0.964,""
2.860,538.499,1009.857,164.845,95.104,23.269,-15.122,6.675,16.384,0.362,0.000,-0.025,4,12.316,0.251,0.963,""
2.880,538.963,1009.555,164.979,95.430,23.263,-15.127,6.728,16.348,0.365,0.000,-0.026,4,12.283,0.312,0.962,""
2.900,539.428,1009.253,165.114,95.756,23.256,-15.132,6.781,16.311,0.369,0.000,-0.026,4,12.259,0.281,0.962,""
2.920,539.892,1008.951,165.251,96.081,23.249,-15.138,6.835,16.274,0.372,0.000,-0.027,4,12.296,0.235,0.961,""
2.940,540.362,1008.649,165.388,96.405,23.242,-15.144,6.888,16.236,0.376,0.000,-0.027,4,12.279,0.292,0.960,""
2.960,540.826,1008.347,165.527,96.729,23.235,-15.151,6.941,16.198,0.379,0.000,-0.027,4,12.233,0.286,0.959,""
2.980,541.290,1008.044,165.667,97.051,23.229,-15.157,6.993,16.160,0.382,0.000,-0.027,4,12.225,0.227,0.959,""
3.000,541.754,1007.742,165.807,97.373,23.222,-15.164,7.045,16.121,0.386,0.000,-0.027,4,12.212,0.284,0.958,""
3.020,542.217,1007.439,165.949,97.694,23.215,-15.171,7.096,16.082,0.389,0.000,-0.027,4,12.128,0.236,0.957,""
3.040,542.686,1007.136,166.092,98.015,23.209,-15.178,7.146,16.044,0.392,0.000,-0.027,4,12.064,0.302,0.957,""
3.060,543.150,1006.833,166.235,98.334,23.202,-15.186,7.193,16.005,0.396,0.000,-0.027,4,11.931,0.334,0.956,""
3.080,543.613,1006.530,166.380,98.653,23.195,-15.195,7.236,15.968,0.399,0.000,-0.027,4,11.688,0.415,0.955,""
3.100,544.076,1006.226,166.525,98.972,23.189,-15.206,7.271,15.931,0.402,0.000,-0.027,4,11.337,0.402,0.955,""
3.120,544.533,1005.922,166.670,99.290,23.181,-15.228,7.268,15.901,0.406,0.000,-0.026,4,9.557,2.012,0.955,""
3.140,544.948,1005.616,166.815,99.608,23.174,-15.257,7.232,15.879,0.409,0.000,-0.026,4,7.891,1.703,0.955,""
3.160,545.411,1005.309,166.959,99.927,23.166,-15.295,7.139,15.875,0.413,0.000,-0.024,3,5.098,3.709,0.957,""
3.180,545.874,1005.001,167.099,100.247,23.160,-15.342,7.014,15.876,0.417,0.000,-0.022,2,2.870,1.738,0.959,""
3.200,546.338,1004.692,167.238,100.566,23.155,-15.391,6.877,15.881,0.420,0.000,-0.021,2,2.237,2.125,0.961,""
3.220,546.618,1004.382,167.373,100.886,23.151,-15.443,6.731,15.889,0.423,0.000,-0.019,2,1.708,2.181,0.963,""
3.240,546.939,1004.070,167.505,101.205,23.149,-15.506,6.557,15.897,0.424,0.000,-0.018,2,0.923,2.592,0.965,""
3.260,547.364,1003.756,167.633,101.525,23.149,-15.570,6.376,15.908,0.425,0.000,-0.018,2,0.524,2.336,0.967,""
3.280,547.790,1003.443,167.758,101.845,23.086,-15.561,6.189,15.899,0.426,0.000,-0.018,1,0.604,0.664,0.969,""
3.300,548.217,1003.130,167.878,102.165,23.025,-15.555,5.990,15.893,0.457,0.000,-0.019,0,0.000,0.604,0.971,""
3.320,548.644,1002.816,167.995,102.485,22.965,-15.549,5.792,15.886,0.488,0.000,-0.019,0,0.000,0.562,0.973,""
3.340,548.650,1002.503,168.107,102.804,22.906,-15.543,5.593,15.880,0.518,0.000,-0.020,0,0.000,0.520,0.975,""
3.360,548.748,1002.190,168.216,103.124,22.849,-15.537,5.395,15.874,0.547,0.000,-0.021,0,0.000,0.478,0.977,""
3.380,549.095,1001.877,168.320,103.443,22.794,-15.530,5.197,15.867,0.575,0.000,-0.022,0,0.000,0.436,0.979,""
3.400,549.443,1001.564,168.421,103.763,22.740,-15.524,4.999,15.861,0.603,0.000,-0.023,0,0.000,0.395,0.981,""
3.420,549.793,1001.252,168.518,104.082,22.687,-15.518,4.800,15.854,0.630,0.000,-0.024,0,0.000,0.354,0.983,""
3.440,550.145,1000.939,168.610,104.401,22.637,-15.512,4.602,15.848,0.656,0.000,-0.024,0,0.000,0.313,0.984,""
3.460,550.499,1000.626,168.699,104.720,22.587,-15.506,4.404,15.842,0.682,0.000,-0.025,0,0.000,0.273,0.986,""
3.480,550.854,1000.314,168.784,105.039,22.540,-15.499,4.207,15.835,0.706,0.000,-0.026,0,0.000,0.234,0.988,""
3.500,550.893,1000.001,168.864,105.358,22.494,-15.493,4.009,15.829,0.730,0.000,-0.028,0,0.000,0.196,0.989,""
3.520,551.025,999.689,168.941,105.677,22.449,-15.487,3.811,15.823,0.753,0.000,-0.030,0,0.000,0.160,0.990,""
3.540,551.350,999.377,169.014,105.995,22.407,-15.481,3.613,15.816,0.775,0.000,-0.031,0,0.000,0.126,0.992,""
3.560,551.678,999.065,169.083,106.314,22.366,-15.475,3.416,15.810,0.797,0.000,-0.033,0,0.000,0.096,0.993,""
3.580,552.007,998.753,169.147,106.632,22.326,-15.468,3.218,15.804,0.817,0.000,-0.034,0,0.000,0.075,0.994,""
3.600,552.339,998.442,169.208,106.951,22.289,-15.462,3.021,15.797,0.837,0.000,-0.035,0,0.000,0.070,0.995,""
3.620,552.673,998.130,169.265,107.269,22.253,-15.456,2.824,15.791,0.856,0.000,-0.037,0,0.000,0.082,0.996,""
3.640,553.009,997.818,169.318,107.587,22.219,-15.450,2.626,15.785,0.874,0.000,-0.038,0,0.000,0.105,0.997,""
3.660,553.585,997.507,169.367,107.904,22.186,-15.444,2.429,15.779,0.891,0.000,-0.038,0,0.000,0.133,0.997,""
