time,x,y,z,speed,target,grounded,branchS,earned,misses,contact,impulse,throttle,brake,steer,suspension,alignment
1.920,184.580,49.640,292.431,31.812,32.000,4,0.000,0.000,0,Ground_480_480,0.000,0.113,0.000,-0.013,11.186,0.877
2.020,181.448,49.332,291.928,31.908,32.000,4,0.000,0.000,0,Ground_480_480,0.000,0.055,0.000,-0.013,9.360,0.717
2.120,178.331,49.027,291.406,31.751,32.000,4,0.000,0.000,0,Ground_480_480,0.000,0.150,0.000,-0.013,7.594,0.405
2.220,175.211,48.706,290.860,31.870,32.000,4,0.000,0.000,0,Ground_480_480,0.000,0.078,0.000,-0.013,7.934,0.508
2.320,172.100,48.368,290.288,31.686,32.000,4,0.000,0.000,0,Ground_480_480,0.000,0.189,0.000,-0.014,9.237,0.206
2.420,168.997,48.027,289.692,31.832,32.000,4,0.000,0.000,0,Ground_480_480,0.000,0.101,0.000,-0.014,10.883,0.260
2.520,165.887,47.692,289.069,31.924,32.000,4,0.000,0.000,0,Ground_480_480,0.000,0.046,0.000,-0.014,10.348,0.251
2.620,162.799,47.367,288.425,31.783,32.000,4,0.000,0.000,0,Ground_480_480,0.000,0.130,0.000,-0.014,10.659,0.260
2.720,159.701,47.049,287.754,31.892,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.065,0.000,-0.014,10.227,0.077
2.820,156.616,46.734,287.059,31.722,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.167,0.000,-0.013,10.261,0.307
2.920,153.535,46.429,286.339,31.852,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.089,0.000,-0.013,13.905,0.109
3.020,150.449,46.166,285.592,31.928,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.043,0.000,-0.013,18.146,0.270
3.120,147.392,46.009,284.833,31.719,32.000,4,0.000,0.000,0,Ground_400_480,69.828,0.169,0.000,-0.015,23.121,1.910
3.220,144.319,45.975,284.052,31.793,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.124,0.000,-0.016,18.427,0.536
3.320,141.244,46.028,283.247,31.828,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.103,0.000,-0.015,14.347,0.336
3.420,138.174,46.131,282.417,31.844,32.000,4,0.000,0.000,0,Ground_400_480,0.000,0.094,0.000,-0.015,14.126,0.087
3.520,135.122,46.285,281.566,31.585,30.364,4,0.000,0.000,0,Ground_400_480,12.596,0.000,0.366,-0.015,17.104,0.605
3.620,132.174,46.516,280.723,30.276,30.364,4,0.000,0.000,0,Ground_400_480,16.135,0.053,0.000,-0.016,18.724,0.935
3.720,129.296,46.822,279.878,29.993,29.000,4,0.000,0.000,0,Ground_400_480,0.000,0.000,0.000,-0.017,15.366,0.190
3.820,126.526,47.176,279.043,28.807,29.000,4,0.000,0.000,0,Ground_400_480,0.000,0.116,0.000,-0.018,13.733,0.160
3.920,123.807,47.566,278.195,28.761,29.000,4,0.000,0.000,0,Ground_400_480,0.000,0.143,0.000,-0.019,14.042,0.234
4.020,121.108,47.999,277.323,28.717,29.000,4,0.000,0.000,0,Ground_400_480,10.347,0.170,0.000,-0.019,15.099,0.636
4.120,118.449,48.525,276.451,28.651,29.000,2,0.000,0.000,0,Ground_400_480,40.678,0.210,0.000,0.051,13.430,1.404
4.220,115.778,49.073,275.553,28.496,29.000,0,0.000,0.000,0,Ground_400_480,31.243,0.302,0.000,0.050,0.000,0.107
4.320,113.107,49.520,274.647,28.251,29.000,0,0.000,0.000,0,,0.000,0.449,0.000,-0.035,0.000,0.338
4.420,110.443,49.866,273.744,28.014,29.000,0,0.000,0.000,0,,0.000,0.592,0.000,-0.181,0.000,0.534
4.520,107.784,50.113,272.844,27.800,29.000,0,0.000,0.000,0,,0.000,0.720,0.000,-0.444,0.000,0.687
4.620,105.133,50.260,271.947,27.624,29.000,0,0.000,0.000,0,,0.000,0.826,0.000,-1.000,0.000,0.796
4.720,102.489,50.309,271.054,27.496,29.000,0,0.000,0.000,0,,0.000,0.902,0.000,-1.000,0.000,0.861
4.820,99.853,50.259,270.165,27.421,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.116,0.000,0.886
4.920,97.223,50.112,269.278,27.397,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.128,0.000,0.875
5.020,94.601,49.867,268.395,27.413,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.140,0.000,0.833
5.120,91.987,49.526,267.515,27.454,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.150,0.000,0.765
5.220,89.379,49.087,266.638,27.503,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.161,0.000,0.678
5.320,86.778,48.552,265.763,27.538,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.174,0.000,0.576
5.420,84.183,47.920,264.891,27.541,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.188,0.000,0.465
5.520,81.595,47.191,264.022,27.496,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.203,0.000,0.351
5.620,79.013,46.366,263.154,27.393,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.219,0.000,0.238
5.720,76.437,45.444,262.288,27.224,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.238,0.000,0.131
5.820,73.866,44.426,261.424,26.992,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.257,0.000,0.042
5.920,71.300,43.312,260.561,26.702,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.277,0.000,0.072
6.020,68.740,42.102,259.700,26.364,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.298,0.000,0.144
6.120,66.184,40.797,258.840,25.993,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.318,0.000,0.205
6.220,63.632,39.395,257.981,25.604,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.338,0.000,0.251
6.320,61.085,37.899,257.124,25.212,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.356,0.000,0.283
6.420,58.543,36.308,256.268,24.833,32.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.372,0.000,0.300
6.520,55.998,34.634,255.408,24.932,32.000,4,0.000,0.000,0,Ground_400_480,214.766,1.000,0.000,-0.383,45.000,8.670
6.620,53.457,34.583,254.753,25.751,32.000,4,0.000,0.000,0,Ground_400_480,4269.830,1.000,0.000,-0.375,19.886,0.358
6.720,50.838,34.690,254.371,26.770,32.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,-0.337,9.007,0.382
6.820,48.148,34.793,253.951,27.341,32.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,-0.287,2.028,0.803
6.920,45.459,34.837,253.251,27.691,32.000,2,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,-0.229,0.520,0.607
7.020,42.824,34.814,252.247,27.969,32.000,1,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,-0.172,0.579,0.459
7.120,40.250,34.724,251.044,27.843,32.000,2,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,-0.121,3.056,1.197
7.220,38.974,34.600,250.575,0.378,32.000,2,0.000,0.000,0,Forest trunk collision,7432.422,1.000,0.000,-0.278,5.353,2.984
7.320,38.848,34.498,250.679,0.088,32.000,4,0.000,0.000,0,Forest trunk collision,137.961,1.000,0.000,-0.222,10.868,3.384
7.420,38.800,34.445,250.713,0.035,32.000,4,0.000,0.000,0,Forest trunk collision,110.719,1.000,0.000,-0.194,10.437,3.457
7.520,38.770,34.422,250.731,0.022,32.000,4,0.000,0.000,0,Forest trunk collision,107.936,1.000,0.000,-0.178,9.752,2.921
7.620,38.747,34.414,250.744,0.018,32.000,4,0.000,0.000,0,Forest trunk collision,106.854,1.000,0.000,-0.166,9.055,2.394
7.720,38.725,34.413,250.755,0.016,32.000,4,0.000,0.000,0,Forest trunk collision,106.416,1.000,0.000,-0.155,8.527,1.669
7.820,38.705,34.414,250.765,0.015,32.000,4,0.000,0.000,0,Forest trunk collision,106.281,1.000,0.000,-0.144,8.233,1.580
7.920,38.686,34.413,250.774,0.014,32.000,4,0.000,0.000,0,Forest trunk collision,106.410,1.000,0.000,-0.135,8.161,1.610
8.020,38.668,34.410,250.783,0.013,32.000,4,0.000,0.000,0,Forest trunk collision,106.431,1.000,0.000,-0.125,8.190,1.670
8.120,38.651,34.407,250.791,0.012,32.000,4,0.000,0.000,0,Forest trunk collision,106.152,1.000,0.000,-0.116,8.248,1.720
8.220,38.634,34.402,250.799,0.012,32.000,4,0.000,0.000,0,Forest trunk collision,105.995,1.000,0.000,-0.107,8.295,1.521
8.320,38.617,34.398,250.806,0.010,32.000,4,0.000,0.000,0,Forest trunk collision,105.726,1.000,0.000,-0.099,8.304,1.521
8.420,38.601,34.395,250.813,0.009,32.000,4,0.000,0.000,0,Forest trunk collision,105.361,1.000,0.000,-0.091,8.308,1.521
8.520,38.585,34.391,250.819,0.008,32.000,4,0.000,0.000,0,Forest trunk collision,105.141,1.000,0.000,-0.083,8.313,1.521
8.620,38.569,34.388,250.825,0.008,32.000,4,0.000,0.000,0,Forest trunk collision,105.056,1.000,0.000,-0.075,8.320,1.524
8.720,38.554,34.384,250.831,0.007,32.000,4,0.000,0.000,0,Forest trunk collision,104.669,1.000,0.000,-0.067,8.328,1.528
8.820,38.539,34.381,250.836,0.007,32.000,4,0.000,0.000,0,Forest trunk collision,104.611,1.000,0.000,-0.060,8.337,1.532
8.920,38.524,34.378,250.842,0.006,32.000,4,0.000,0.000,0,Forest trunk collision,104.395,1.000,0.000,-0.052,8.346,1.536
9.020,38.510,34.375,250.847,0.005,32.000,4,0.000,0.000,0,Forest trunk collision,104.212,1.000,0.000,-0.045,8.355,1.540
9.120,38.496,34.372,250.851,0.005,32.000,4,0.000,0.000,0,Forest trunk collision,103.944,1.000,0.000,-0.038,8.353,1.323
9.220,38.482,34.369,250.856,0.004,32.000,4,0.000,0.000,0,Forest trunk collision,103.606,1.000,0.000,-0.031,8.344,1.312
9.320,38.469,34.367,250.860,0.004,32.000,4,0.000,0.000,0,Forest trunk collision,103.495,1.000,0.000,-0.024,8.341,1.309
9.420,38.455,34.365,250.863,0.003,32.000,4,0.000,0.000,0,Forest trunk collision,103.290,1.000,0.000,-0.018,8.343,1.309
9.520,38.443,34.363,250.867,0.003,32.000,4,0.000,0.000,0,Forest trunk collision,103.165,1.000,0.000,-0.011,8.350,1.309
9.620,38.430,34.360,250.871,0.002,32.000,4,0.000,0.000,0,Forest trunk collision,102.995,1.000,0.000,-0.005,8.357,1.311
9.720,38.418,34.358,250.874,0.002,32.000,4,0.000,0.000,0,Forest trunk collision,102.861,1.000,0.000,0.001,8.364,1.312
9.820,38.406,34.356,250.877,0.002,32.000,4,0.000,0.000,0,Forest trunk collision,102.723,1.000,0.000,0.007,8.370,1.312
9.920,38.395,34.354,250.880,0.001,32.000,4,0.000,0.000,0,Forest trunk collision,102.675,1.000,0.000,0.012,8.377,1.312
10.020,38.383,34.352,250.883,0.001,32.000,4,0.000,0.000,0,Forest trunk collision,102.477,1.000,0.000,0.018,8.383,1.312
10.120,38.372,34.350,250.885,0.001,32.000,4,0.000,0.000,0,Forest trunk collision,102.333,1.000,0.000,0.023,8.388,1.311
10.220,38.361,34.348,250.888,0.001,32.000,4,0.000,0.000,0,Forest trunk collision,102.220,1.000,0.000,0.028,8.393,1.311
10.320,38.351,34.347,250.890,0.000,32.000,4,0.000,0.000,0,Forest trunk collision,102.086,1.000,0.000,0.033,8.398,1.310
10.420,38.340,34.345,250.892,0.000,32.000,4,0.000,0.000,0,Forest trunk collision,101.985,1.000,0.000,0.038,8.403,1.310
10.520,38.330,34.343,250.894,0.000,32.000,4,0.000,0.000,0,Forest trunk collision,101.845,1.000,0.000,0.043,8.402,1.378
10.620,38.320,34.342,250.896,0.000,32.000,4,0.000,0.000,0,Forest trunk collision,101.783,1.000,0.000,0.048,8.402,1.373
10.720,38.310,34.340,250.898,0.000,32.000,4,0.000,0.000,0,Forest trunk collision,101.683,1.000,0.000,0.053,8.409,1.378
10.820,38.300,34.338,250.900,-0.001,32.000,4,0.000,0.000,0,Forest trunk collision,101.563,1.000,0.000,0.058,8.418,1.383
10.920,38.291,34.336,250.902,-0.001,32.000,4,0.000,0.000,0,Forest trunk collision,101.467,1.000,0.000,0.062,8.427,1.388
11.020,38.281,34.335,250.903,-0.001,32.000,4,0.000,0.000,0,Forest trunk collision,101.380,1.000,0.000,0.067,8.435,1.390
11.120,38.273,34.333,250.905,-0.001,32.000,4,0.000,0.000,0,Forest trunk collision,101.234,1.000,0.000,0.071,8.441,1.392
11.220,38.264,34.331,250.906,-0.001,32.000,4,0.000,0.000,0,Forest trunk collision,101.106,1.000,0.000,0.075,8.447,1.394
11.320,38.255,34.330,250.907,-0.001,32.000,4,0.000,0.000,0,Forest trunk collision,101.005,1.000,0.000,0.079,8.452,1.395
11.420,38.247,34.328,250.909,-0.001,32.000,4,0.000,0.000,0,Forest trunk collision,100.898,1.000,0.000,0.083,8.458,1.397
11.520,38.239,34.327,250.910,-0.001,32.000,4,0.000,0.000,0,Forest trunk collision,100.816,1.000,0.000,0.087,8.463,1.399
11.620,38.231,34.325,250.911,-0.001,32.000,4,0.000,0.000,0,Forest trunk collision,100.763,1.000,0.000,0.091,8.462,1.465
11.720,38.223,34.324,250.912,-0.002,32.000,4,0.000,0.000,0,Forest trunk collision,100.641,1.000,0.000,0.094,8.460,1.451
11.820,38.215,34.323,250.913,-0.002,32.000,4,0.000,0.000,0,Forest trunk collision,100.557,1.000,0.000,0.098,8.465,1.453
11.920,38.207,34.321,250.914,-0.002,32.000,4,0.000,0.000,0,Forest trunk collision,100.450,1.000,0.000,0.102,8.472,1.460
12.020,38.199,34.320,250.915,-0.002,32.000,4,0.000,0.000,0,Forest trunk collision,100.346,1.000,0.000,0.105,8.480,1.468
12.120,38.192,34.318,250.915,-0.002,32.000,4,0.000,0.000,0,Forest trunk collision,100.260,1.000,0.000,0.109,8.488,1.475
12.220,38.185,34.317,250.916,-0.002,32.000,4,0.000,0.000,0,Forest trunk collision,100.163,1.000,0.000,0.112,8.494,1.481
12.320,38.178,34.316,250.917,-0.002,32.000,4,0.000,0.000,0,Forest trunk collision,100.143,1.000,0.000,0.115,8.500,1.480
12.420,38.171,34.314,250.917,-0.002,32.000,4,0.000,0.000,0,Forest trunk collision,99.980,1.000,0.000,0.118,8.505,1.482
12.520,38.165,34.313,250.918,-0.002,32.000,4,0.000,0.000,0,Forest trunk collision,99.906,1.000,0.000,0.121,8.511,1.485
12.620,38.159,34.312,250.918,-0.002,32.000,4,0.000,0.000,0,Forest trunk collision,99.816,1.000,0.000,0.124,8.516,1.488
12.720,38.152,34.311,250.919,-0.002,32.000,4,0.000,0.000,0,Forest trunk collision,99.738,1.000,0.000,0.127,8.521,1.492
12.820,38.146,34.309,250.919,-0.002,32.000,4,0.000,0.000,0,Forest trunk collision,99.661,1.000,0.000,0.130,8.526,1.495
12.920,38.141,34.308,250.920,-0.002,32.000,4,0.000,0.000,0,Forest trunk collision,99.573,1.000,0.000,0.132,8.531,1.498
13.020,38.135,34.307,250.920,-0.002,32.000,4,0.000,0.000,0,Forest trunk collision,99.535,1.000,0.000,0.135,8.536,1.501
13.120,38.129,34.306,250.920,-0.002,32.000,4,0.000,0.000,0,Forest trunk collision,99.477,1.000,0.000,0.138,8.540,1.938
